id_servicio,id_cliente,id_tiempo,id_ubicacion,id_dispositivo,id_facturacion,id_promocion,id_soporte,id_consumo,duracion_llamada,costo_servicio,tipo_transaccion,ancho_banda,cantidad_datos_consumidos
3,314,21,4,4,45,1,4,3,17.81,66.07,TV,94.67,401.06
3,1482,21,6,2,47,4,4,1,53.07,91.25,llamada,90.7,212.39
5,424,3,1,4,2,1,5,1,9.1,31.0,internet,20.01,422.06
4,1865,6,2,2,35,3,2,2,52.43,58.86,TV,6.45,204.2
4,1690,16,3,2,42,2,5,5,8.98,69.27,TV,83.22,210.39
2,470,12,1,5,29,2,5,5,44.16,92.0,llamada,46.95,51.49
4,1056,11,7,3,47,2,4,5,46.09,9.48,TV,66.01,919.18
1,991,13,1,5,29,4,5,2,48.04,81.01,llamada,76.09,954.39
5,127,9,8,1,21,3,1,4,46.4,16.57,TV,55.72,227.92
2,41,2,10,2,7,1,5,2,38.97,53.99,TV,73.4,719.99
4,1280,9,9,3,24,3,4,4,29.53,18.98,llamada,3.33,380.42
2,432,16,5,5,16,5,5,3,48.49,54.13,TV,25.42,689.44
1,151,28,3,4,29,5,3,2,11.71,36.33,llamada,32.3,35.2
2,1382,27,5,4,6,1,2,4,1.11,28.17,llamada,69.95,567.67
5,235,16,8,4,5,4,4,2,19.82,63.8,llamada,87.76,744.94
3,851,24,6,3,45,5,3,3,51.8,68.15,internet,93.86,508.39
2,1735,18,1,3,48,3,1,2,2.54,42.57,llamada,89.27,586.78
3,1437,3,2,4,46,3,3,5,29.79,13.85,TV,76.99,478.21
2,849,15,3,3,21,1,2,1,35.03,52.36,TV,44.94,342.45
4,622,1,10,3,9,3,1,5,1.19,88.35,internet,21.4,546.92
1,1349,24,9,5,14,4,4,2,59.27,35.05,TV,1.54,567.0
4,795,27,3,3,44,2,2,2,27.69,85.34,TV,26.61,988.57
5,1449,13,10,5,22,4,2,1,40.67,58.47,internet,5.52,73.81
1,1046,28,5,5,1,3,1,5,5.62,89.12,internet,3.93,613.46
1,1155,8,1,4,16,4,3,2,7.03,64.26,internet,65.7,664.45
4,1465,22,9,3,3,2,4,3,11.79,80.84,TV,17.3,6.42
2,960,23,8,1,6,4,5,1,42.18,16.99,internet,95.71,451.32
4,1846,30,5,5,46,2,1,4,45.68,72.06,internet,49.46,314.92
4,345,29,3,1,47,2,5,1,59.3,74.51,internet,95.64,13.13
3,1474,13,7,1,9,1,4,1,35.16,42.56,TV,97.33,767.44
5,1005,28,10,4,8,4,2,2,17.29,42.14,llamada,48.13,759.91
2,361,14,1,4,49,5,4,3,34.47,53.57,internet,28.75,280.93
1,929,1,3,4,20,4,3,5,45.42,53.07,llamada,53.1,831.32
1,1948,3,3,3,11,4,2,4,36.24,99.47,TV,11.83,879.33
5,1260,7,1,1,37,4,5,2,47.79,35.39,llamada,15.87,632.45
2,252,10,2,4,20,1,4,5,30.73,75.38,llamada,20.47,500.2
3,989,5,5,3,8,2,2,3,13.96,78.52,llamada,23.37,996.0
3,1305,1,1,3,32,5,1,5,55.09,88.54,internet,55.95,888.81
1,1780,13,10,4,43,1,1,4,48.87,39.94,TV,41.66,621.52
5,1105,11,8,1,36,4,5,1,9.11,63.36,internet,56.49,464.74
5,880,12,8,5,47,1,1,5,6.91,87.73,TV,22.62,553.93
5,1974,4,6,1,35,1,5,5,39.01,19.51,internet,68.03,555.19
1,912,13,7,1,4,5,3,1,29.12,55.17,internet,14.64,134.27
2,785,20,7,5,14,4,5,2,42.68,71.9,TV,37.5,257.78
4,887,6,5,3,35,2,4,1,33.21,77.8,internet,60.0,907.07
4,1276,21,1,3,4,3,1,2,11.95,21.53,internet,63.75,551.19
5,1038,10,8,2,4,4,3,3,32.42,26.06,internet,2.69,987.17
5,1142,17,6,4,28,1,3,5,3.06,55.3,TV,97.57,664.81
1,921,11,1,2,40,3,3,3,11.65,23.64,llamada,1.03,41.17
3,282,17,9,4,48,4,1,4,35.14,82.88,internet,81.11,685.43
1,913,6,8,2,20,5,3,2,10.25,80.98,internet,27.72,757.67
4,742,4,2,3,38,3,5,3,17.71,99.18,TV,52.04,363.75
4,346,6,3,3,11,5,3,3,5.12,68.01,internet,74.72,677.45
3,1914,16,8,2,32,5,1,3,7.78,8.83,llamada,41.61,216.63
1,1994,29,4,1,7,4,2,1,6.63,47.56,TV,75.51,552.0
4,1196,16,9,3,41,1,1,5,5.73,42.61,TV,58.52,219.55
2,111,7,9,2,42,3,2,4,58.23,91.57,internet,34.88,876.64
1,1996,10,1,5,42,3,5,3,1.27,40.28,TV,83.53,176.13
4,1571,8,4,3,49,5,4,2,28.39,91.35,internet,39.89,905.81
2,379,4,8,1,43,4,1,2,1.29,32.82,llamada,37.48,373.04
2,1517,8,10,4,33,1,3,2,10.76,93.32,internet,90.8,132.04
1,446,3,9,4,31,3,3,1,55.8,98.96,internet,51.12,620.53
5,883,28,9,3,33,1,2,3,14.0,45.99,TV,55.05,450.24
4,503,18,7,3,32,2,4,4,34.86,94.28,TV,61.24,25.16
5,539,6,2,4,30,2,3,5,40.9,73.54,llamada,32.55,157.34
4,1992,27,1,5,33,4,1,3,37.72,14.03,internet,9.39,459.29
5,957,14,2,1,19,3,1,2,50.14,98.78,TV,40.2,217.82
4,1744,7,4,4,31,3,4,5,24.95,68.91,llamada,7.39,357.76
5,1513,6,10,3,49,1,2,4,13.8,15.76,internet,99.76,623.3
1,1929,5,6,3,27,2,3,2,56.7,66.8,TV,13.62,73.75
2,692,27,7,2,29,1,1,1,25.01,9.78,llamada,30.66,177.67
3,630,25,4,3,31,2,1,3,3.57,11.88,internet,88.94,712.2
4,1984,11,2,2,18,2,3,4,22.0,69.27,TV,70.96,44.78
1,1715,3,3,4,41,1,2,3,13.24,65.96,TV,16.13,923.96
5,1898,29,5,1,45,1,5,1,12.88,62.64,llamada,37.54,575.22
4,1115,8,7,3,36,1,1,3,52.16,92.79,TV,84.99,174.19
2,1654,7,3,3,35,4,2,4,31.9,65.94,internet,71.67,83.18
2,667,17,3,3,26,1,2,3,49.14,34.69,internet,20.07,972.54
2,890,9,3,3,20,2,5,5,1.26,44.83,internet,66.9,495.88
4,1565,7,8,2,10,1,2,3,33.64,66.73,internet,33.43,852.45
1,1936,2,6,2,17,5,1,5,7.51,34.19,internet,82.7,610.88
3,902,2,4,3,2,3,2,1,49.2,76.06,internet,84.42,319.06
5,53,10,5,3,50,1,3,5,11.16,6.55,TV,75.8,582.35
2,913,2,7,2,11,3,5,5,37.67,54.72,internet,98.22,422.32
1,1307,14,1,4,12,2,1,2,58.28,91.86,llamada,3.41,17.82
4,1951,9,9,4,2,1,4,5,57.52,77.29,internet,89.21,360.72
4,1212,24,7,2,25,4,2,2,18.09,15.85,internet,96.71,78.13
4,1654,14,7,2,11,2,5,5,55.87,94.34,internet,34.28,526.82
1,234,3,10,5,16,1,4,1,44.39,95.78,llamada,79.93,948.88
5,195,4,5,5,41,1,1,3,45.12,32.12,internet,78.21,60.74
2,1696,7,8,4,43,5,1,2,59.0,18.58,TV,97.12,116.78
4,1804,17,8,3,46,5,1,2,57.24,23.87,llamada,29.5,36.34
5,596,3,7,2,40,4,4,1,40.91,93.38,TV,15.63,659.74
3,488,29,9,3,28,5,4,4,39.37,39.58,llamada,65.14,989.08
4,393,30,10,4,35,3,2,1,10.56,46.5,TV,46.09,745.49
2,801,30,3,3,14,3,3,2,47.68,72.83,llamada,53.35,465.17
4,592,25,1,1,11,3,5,1,45.79,33.36,internet,97.9,452.29
1,698,21,3,1,43,4,4,2,48.09,86.15,TV,93.77,461.3
1,1976,15,1,2,39,1,1,2,36.39,21.16,llamada,74.94,669.87
3,1711,16,5,1,10,1,3,2,46.32,74.16,llamada,21.19,427.97
1,1922,15,6,1,27,5,4,5,22.61,37.56,internet,80.96,190.5
2,490,3,1,2,43,1,1,1,32.0,80.75,internet,87.35,598.31
5,1389,14,7,3,19,1,3,4,29.35,30.36,TV,12.79,305.12
5,1476,19,2,5,45,4,2,4,49.23,42.27,internet,60.13,476.05
4,1449,19,2,5,14,3,4,1,59.4,61.61,TV,83.6,228.44
3,350,15,7,2,11,2,4,5,1.14,86.26,TV,65.34,182.99
5,1466,24,6,4,11,3,5,4,22.79,9.48,llamada,74.6,779.47
5,67,3,2,3,5,5,5,3,22.46,35.0,internet,6.13,934.81
5,321,25,2,5,41,1,2,1,5.97,89.5,llamada,87.92,253.46
1,1896,22,6,2,40,2,3,5,57.49,41.09,llamada,58.11,87.19
5,1397,17,3,5,15,3,4,5,40.61,52.86,internet,4.31,227.94
3,903,7,4,4,48,1,5,4,59.81,25.59,llamada,28.65,385.33
3,1539,8,3,4,47,5,5,4,1.86,52.4,internet,29.67,389.81
1,1192,7,6,4,31,5,1,1,44.12,10.72,TV,22.14,378.77
1,585,13,4,5,4,2,4,2,1.99,79.93,internet,61.95,566.42
3,1178,11,5,3,10,5,4,4,8.19,60.59,internet,34.42,624.79
5,1211,20,4,5,4,3,3,5,11.15,73.11,llamada,48.06,869.64
4,1699,28,8,5,37,3,5,5,41.28,44.3,TV,35.9,386.93
2,1526,24,9,3,17,4,3,4,27.55,96.04,internet,56.37,420.96
4,1514,24,3,1,35,3,5,4,9.21,10.03,TV,29.33,612.74
1,943,3,3,1,32,4,4,1,8.63,67.43,internet,52.99,614.64
5,465,11,8,1,2,5,1,4,29.43,12.76,llamada,62.04,787.1
2,1406,4,7,5,43,5,2,5,8.38,19.22,internet,6.93,280.56
2,961,5,3,2,28,3,2,4,16.44,28.63,TV,68.43,277.97
5,721,21,9,5,39,2,4,5,16.24,61.31,TV,58.93,714.41
2,1066,5,3,1,25,2,1,1,29.22,89.74,llamada,84.66,65.78
5,1452,4,4,4,31,2,5,3,51.17,21.93,internet,47.83,380.86
1,740,26,7,1,13,4,3,3,49.88,49.53,internet,70.72,28.94
2,393,19,5,5,34,4,3,1,34.64,32.11,TV,11.63,872.45
5,83,3,10,2,29,1,3,4,2.15,84.83,internet,33.75,648.95
1,1798,15,8,1,4,5,2,5,6.02,89.28,internet,40.82,496.56
2,1604,29,10,5,6,3,3,5,46.57,69.31,TV,84.27,878.67
2,433,1,1,3,22,3,4,3,22.12,24.6,llamada,14.3,324.49
1,614,3,5,4,10,5,3,1,54.72,74.92,llamada,65.56,181.31
2,777,6,1,2,16,1,3,2,25.84,31.28,llamada,85.79,366.52
3,1829,2,10,4,36,1,3,1,39.94,12.43,llamada,3.49,418.05
1,386,11,8,3,6,5,5,1,35.8,34.0,internet,40.41,241.4
3,793,22,2,2,31,4,5,2,13.96,36.86,internet,9.67,375.52
1,942,26,7,2,8,2,1,4,7.46,14.57,TV,74.72,37.9
2,1021,21,7,3,45,3,3,4,4.91,89.35,llamada,26.39,355.79
2,1373,14,6,3,28,5,2,4,46.84,29.69,llamada,3.78,398.44
1,1967,20,7,1,28,1,5,5,52.46,91.55,TV,85.11,96.79
5,461,9,5,4,7,1,2,5,24.03,87.36,TV,4.74,101.42
2,1002,17,10,1,8,4,5,3,52.19,62.48,llamada,47.58,412.61
4,471,18,3,1,7,1,4,5,10.4,84.38,llamada,74.71,229.51
5,1266,8,9,1,10,3,3,3,16.39,65.84,llamada,95.74,27.44
5,1665,22,7,4,7,2,5,5,19.5,40.3,llamada,2.65,618.02
4,1966,4,9,3,21,5,1,3,4.83,22.15,TV,5.13,492.76
5,624,17,8,4,19,3,3,2,5.98,96.16,TV,63.68,396.18
2,619,18,4,5,19,4,2,5,21.96,94.12,TV,4.6,636.6
1,1160,17,7,5,33,4,1,4,23.18,57.78,llamada,99.86,311.7
2,1753,11,5,5,16,3,4,2,30.08,40.44,TV,83.23,622.32
2,61,2,9,5,30,5,4,2,25.16,70.73,TV,17.75,571.73
5,808,5,9,1,24,3,2,3,36.76,49.47,internet,37.22,835.82
1,1910,10,4,2,26,2,4,5,40.36,56.94,llamada,15.7,118.77
2,1504,12,5,5,42,5,3,5,13.43,8.82,internet,72.13,157.97
5,1568,8,1,4,35,2,3,5,10.01,75.2,TV,35.18,996.1
2,1719,23,3,4,24,2,3,1,7.88,32.49,llamada,27.45,594.97
2,1523,12,4,2,16,4,5,1,59.68,70.62,llamada,93.51,346.73
5,1130,19,9,4,46,4,3,4,17.94,11.52,internet,78.94,967.87
3,1268,12,2,2,2,5,3,2,32.07,84.14,internet,93.98,751.29
3,755,28,2,1,33,2,1,2,5.95,23.72,internet,53.33,207.94
5,1420,28,1,5,4,5,4,4,3.7,70.61,llamada,67.88,250.45
5,47,27,5,4,8,1,3,4,5.81,30.28,llamada,2.24,15.51
3,282,1,10,3,17,1,2,5,53.66,91.42,TV,77.64,753.23
3,1985,16,2,5,10,5,3,2,16.47,33.11,llamada,7.2,957.94
4,590,19,6,1,49,2,2,5,57.03,14.95,llamada,12.67,131.25
2,1232,29,1,4,49,2,3,5,29.02,40.7,llamada,90.42,817.38
3,1728,25,8,2,11,5,5,1,41.09,21.74,llamada,70.51,514.51
2,1513,3,6,2,21,1,3,4,56.52,38.25,llamada,42.12,684.11
5,180,15,8,4,25,4,2,4,51.12,52.44,internet,61.72,442.07
4,1660,6,5,3,47,1,5,1,22.3,91.68,internet,86.13,481.18
1,533,29,2,5,7,5,1,4,5.05,33.39,TV,31.41,421.6
5,526,1,3,4,39,3,4,2,45.55,53.05,llamada,6.97,328.15
3,425,24,5,4,50,2,3,2,32.69,64.88,llamada,3.12,781.69
4,1523,22,6,1,13,4,3,1,55.35,21.78,llamada,85.07,313.85
2,1262,28,2,4,26,4,4,1,38.6,73.21,internet,70.35,307.57
1,101,13,2,1,20,4,3,5,33.08,48.13,TV,14.19,626.59
1,1205,5,1,4,13,2,5,1,27.59,96.03,internet,74.85,385.64
5,967,17,3,5,7,3,2,5,48.6,97.9,internet,6.12,350.52
3,1800,6,1,5,34,4,3,4,59.68,24.9,internet,71.73,921.1
1,120,24,10,2,35,1,3,3,5.05,49.26,llamada,41.57,988.08
3,1159,10,1,3,39,1,2,3,3.68,41.95,TV,45.52,181.54
3,415,11,3,2,13,2,1,1,16.55,89.85,TV,48.82,910.72
2,961,16,9,1,2,1,1,1,6.58,16.19,internet,31.79,586.83
3,1750,10,10,1,35,3,4,1,46.93,8.56,llamada,81.65,928.87
2,189,6,4,2,32,2,4,4,9.22,65.24,TV,57.44,495.69
3,1863,4,9,2,32,5,4,2,47.35,8.25,TV,35.08,940.85
3,432,10,2,4,43,2,1,1,57.96,20.56,internet,73.74,420.61
4,303,8,8,4,41,5,1,2,12.62,73.09,internet,87.2,864.36
1,1185,21,2,5,36,1,2,3,17.56,78.22,internet,97.76,118.24
1,1011,5,9,2,46,4,3,1,30.91,86.93,internet,8.68,595.07
4,1176,2,2,3,2,4,3,1,4.76,84.57,internet,71.87,762.4
3,1642,8,8,2,9,5,4,1,24.45,29.92,llamada,42.43,550.39
5,1192,16,1,1,36,2,3,1,56.08,63.54,internet,21.77,625.96
4,1669,9,1,2,17,1,3,4,15.37,25.91,TV,22.83,371.01
1,82,30,3,5,11,1,2,3,28.83,69.82,internet,11.97,905.71
2,739,22,2,5,17,3,5,5,51.45,68.33,TV,7.07,292.11
4,6,5,10,4,4,4,5,3,8.01,96.38,internet,90.82,31.64
1,1333,24,10,4,28,4,5,2,4.24,5.73,llamada,91.06,107.13
5,1561,9,6,3,34,4,5,5,46.1,7.88,internet,19.09,910.54
5,1953,25,6,4,1,3,3,3,1.06,20.4,TV,26.71,695.61
3,1244,10,10,5,5,2,3,4,52.27,27.51,llamada,24.88,91.51
5,1881,30,1,2,9,1,3,5,8.12,40.22,TV,6.63,991.9
1,981,15,4,4,42,5,5,2,52.35,42.62,internet,46.57,831.59
3,852,27,10,2,26,1,5,3,24.33,96.17,internet,68.51,336.99
2,870,15,2,4,31,3,5,2,3.15,54.96,TV,94.05,190.7
4,1976,14,9,5,28,1,4,3,16.8,31.45,internet,32.57,454.24
4,122,24,6,5,47,1,4,4,32.77,45.32,internet,4.46,499.5
1,1257,24,7,5,31,1,5,5,35.12,11.87,internet,62.32,650.52
3,777,28,5,4,27,1,5,3,17.8,29.03,TV,89.35,292.12
1,69,26,3,2,29,2,4,5,46.59,83.51,TV,77.16,769.45
2,475,29,7,4,3,1,5,2,4.56,25.26,TV,39.04,619.27
4,621,25,4,3,20,1,3,5,24.56,35.5,TV,5.54,204.19
1,1934,3,9,4,25,4,3,1,5.35,19.06,llamada,58.62,248.02
3,62,20,7,5,42,3,1,4,34.01,56.06,TV,56.14,526.63
2,1729,2,5,5,11,5,3,2,1.04,60.86,llamada,77.33,296.27
3,654,30,9,4,44,4,2,3,56.16,68.1,llamada,97.36,317.52
3,1966,24,1,5,13,3,5,4,56.29,7.74,TV,81.58,910.64
5,541,24,1,5,29,1,5,1,25.39,14.76,TV,93.63,170.08
2,841,20,8,4,48,1,4,1,6.74,96.07,TV,43.11,219.66
2,34,26,7,2,26,5,3,3,52.42,88.6,llamada,34.63,302.75
5,1608,20,9,5,48,5,5,4,58.2,67.92,TV,45.81,630.11
1,1538,7,1,2,8,3,2,4,28.18,41.65,llamada,85.99,822.58
3,238,26,3,3,39,2,1,1,53.81,87.32,internet,26.84,662.98
4,1739,2,8,5,42,4,1,2,51.93,5.81,llamada,78.22,757.63
3,549,9,7,3,37,5,5,1,33.64,46.79,internet,46.07,751.74
5,1836,16,8,3,24,1,3,2,2.31,50.14,llamada,29.33,918.12
3,833,11,8,4,19,1,2,3,5.31,38.85,llamada,84.85,319.37
1,1832,30,5,4,41,4,5,5,21.55,88.45,llamada,51.1,163.43
2,988,14,1,4,23,3,3,5,51.88,16.13,internet,8.7,809.04
1,393,6,7,2,25,4,4,5,25.38,49.01,llamada,30.03,239.36
1,205,2,5,1,48,2,5,2,37.19,81.25,TV,46.17,755.9
4,1765,28,4,5,16,3,3,4,14.74,72.88,TV,61.25,266.45
1,240,30,5,4,45,3,1,5,34.04,66.68,internet,25.59,996.67
4,1972,20,3,4,50,1,4,2,54.96,35.04,internet,62.06,187.81
1,533,11,8,2,47,4,2,1,40.48,25.78,TV,71.06,215.64
1,665,30,3,3,5,1,1,5,40.58,61.46,internet,70.61,30.38
5,1263,29,9,5,44,5,3,4,28.4,52.55,internet,28.55,666.35
4,1312,10,1,3,26,3,4,2,45.87,69.63,TV,19.45,630.67
4,1247,11,5,1,42,3,2,3,22.06,35.33,llamada,65.12,358.78
4,1156,20,3,3,22,4,4,3,40.23,64.69,llamada,43.74,231.66
1,1518,30,6,5,43,3,1,5,33.96,61.57,internet,92.62,879.25
2,948,8,5,3,24,2,2,2,28.56,80.62,internet,28.26,722.48
5,1471,6,8,1,48,5,5,1,2.42,69.6,llamada,28.62,563.38
3,216,12,2,4,14,5,3,2,13.28,49.06,internet,97.64,180.57
4,758,2,1,4,38,4,1,3,28.62,35.02,llamada,52.15,100.42
4,1983,30,8,2,17,4,1,5,28.83,76.43,TV,51.18,964.35
5,1771,24,10,5,7,3,2,3,6.2,73.41,TV,1.57,858.35
1,1599,15,9,2,8,1,4,3,27.48,19.25,internet,46.26,599.25
1,95,22,10,3,12,1,4,4,42.67,70.04,llamada,46.75,324.92
2,1729,27,8,2,28,1,1,1,41.64,34.48,llamada,34.9,459.56
1,470,22,10,3,33,2,1,4,23.93,84.1,llamada,73.55,706.82
4,586,22,2,5,37,3,2,3,30.13,20.73,llamada,73.88,144.96
4,981,19,1,2,44,4,1,1,36.93,91.23,llamada,41.32,157.07
5,833,29,2,4,46,2,4,3,54.79,92.46,internet,32.4,614.46
2,1909,23,10,3,37,2,1,3,16.75,59.17,internet,67.93,278.28
3,1138,30,3,3,27,3,5,4,1.4,40.2,TV,45.03,69.79
4,37,8,1,3,14,4,1,5,6.89,81.62,llamada,6.78,9.96
4,1682,9,8,2,48,4,2,4,49.75,43.18,TV,95.96,333.26
3,738,1,9,2,39,4,2,4,8.88,51.32,internet,29.03,840.35
2,1148,20,9,1,47,1,3,2,53.64,28.79,llamada,32.19,746.98
4,1085,23,1,3,34,2,4,4,14.43,54.03,llamada,76.08,416.85
2,408,23,6,5,43,2,3,2,6.26,94.34,internet,66.97,749.09
2,796,11,5,2,28,4,3,3,32.64,62.9,TV,56.55,572.13
5,1803,27,10,2,42,5,3,1,38.86,49.89,internet,83.09,606.47
5,1981,21,6,5,44,3,5,1,11.15,29.28,internet,38.71,698.81
4,1780,3,3,1,1,4,2,4,1.79,75.05,TV,99.65,227.66
3,1975,5,1,3,10,2,3,3,1.27,5.91,llamada,84.5,331.76
5,842,1,7,3,15,5,1,3,51.34,78.91,internet,21.0,145.29
3,1040,24,9,1,39,1,2,4,20.08,27.11,llamada,93.81,359.37
2,215,16,10,4,34,2,2,1,48.58,79.62,internet,96.38,596.4
3,165,27,6,2,26,4,2,4,22.57,26.37,llamada,7.82,72.48
1,1788,30,10,4,15,3,1,2,3.27,87.27,TV,5.31,129.64
4,1649,7,10,2,23,5,2,2,36.19,97.18,TV,61.85,204.37
5,434,22,1,2,38,2,1,2,55.02,12.04,llamada,33.71,634.08
4,1484,26,8,3,22,2,5,2,29.41,29.26,internet,70.53,560.15
3,37,10,10,3,44,4,3,2,25.4,76.02,internet,76.48,76.73
2,771,2,7,5,50,5,5,4,51.31,35.28,TV,77.33,469.7
1,421,24,7,3,25,1,3,2,3.9,86.5,internet,41.55,588.43
2,599,20,8,5,7,3,1,5,9.17,78.49,TV,25.1,747.6
2,1264,9,7,2,5,4,4,2,41.72,72.28,llamada,18.88,739.22
1,1967,20,7,4,50,2,4,2,5.59,14.69,internet,68.17,683.28
4,1311,25,4,1,12,5,1,1,3.0,91.45,TV,68.5,509.0
3,1790,11,3,2,30,3,1,4,34.21,87.29,TV,35.27,900.04
4,986,22,3,2,21,5,5,5,7.43,22.18,llamada,32.12,986.02
1,253,12,2,4,12,3,1,3,1.43,55.19,internet,62.37,634.02
3,6,26,10,2,42,2,5,3,11.77,5.69,llamada,65.77,57.35
2,1167,5,3,2,22,4,2,3,22.64,23.69,internet,18.42,970.63
2,67,27,6,3,31,2,5,3,11.6,76.34,TV,45.67,73.38
2,234,28,7,3,2,4,3,4,9.32,64.98,TV,6.04,533.17
5,393,14,2,4,48,2,2,4,47.27,21.87,TV,99.2,527.11
5,403,21,1,4,1,4,1,2,14.7,11.61,internet,13.04,217.43
5,1262,26,6,4,1,4,4,5,53.43,91.25,internet,57.04,351.27
2,1950,29,2,2,42,1,1,3,55.85,85.42,TV,13.21,802.34
3,58,30,7,4,12,3,4,5,55.15,65.89,llamada,9.77,625.85
3,441,6,7,2,43,2,4,2,5.65,65.61,llamada,44.96,170.07
1,1589,23,2,2,18,1,4,5,29.26,22.24,internet,72.94,839.51
4,688,30,9,1,9,4,1,2,43.29,18.85,TV,50.88,694.68
4,865,17,6,4,47,5,3,4,21.32,73.08,internet,78.93,817.46
2,346,14,1,4,14,4,1,1,45.91,57.29,internet,34.18,991.84
5,617,6,2,3,2,5,2,2,6.94,37.7,internet,33.05,330.7
3,1978,3,9,1,13,2,3,4,8.79,61.27,internet,62.13,47.63
4,1122,6,1,4,7,5,4,5,17.25,11.7,TV,45.05,340.67
1,1485,6,8,1,12,2,3,3,49.1,9.96,internet,79.01,88.56
2,1124,15,3,2,45,5,4,2,22.44,67.1,internet,35.83,342.77
2,1933,6,4,1,11,2,5,1,7.74,83.66,internet,42.91,740.07
2,1641,24,3,2,45,2,1,3,45.84,97.01,TV,58.04,89.5
1,1080,10,8,3,23,3,4,2,6.76,73.74,llamada,52.4,478.69
5,1729,17,7,1,32,4,1,1,55.43,97.32,internet,35.03,636.21
3,601,1,3,4,23,3,1,5,17.91,99.71,llamada,25.54,631.06
2,1192,1,4,2,36,4,1,5,48.17,41.75,llamada,70.81,922.45
3,87,9,10,1,16,4,4,4,22.8,8.84,llamada,28.98,276.83
1,824,7,2,2,45,3,2,1,40.98,92.44,internet,54.75,100.31
5,1103,9,4,1,3,1,5,5,21.58,74.05,internet,43.06,459.19
1,1402,12,2,4,34,2,5,1,24.71,8.73,llamada,93.04,484.76
5,646,28,4,3,33,4,2,3,19.81,41.81,TV,46.41,454.82
2,1964,25,4,2,50,3,2,5,9.16,71.2,TV,16.1,145.26
2,195,15,2,1,37,2,4,2,3.93,51.04,TV,18.43,866.21
5,810,22,1,2,42,2,5,5,19.18,11.35,internet,56.05,139.37
5,1465,25,3,3,47,5,5,4,42.15,29.74,internet,14.84,934.18
5,326,26,9,4,44,1,5,3,58.39,16.96,TV,67.23,912.55
3,566,16,9,1,48,1,5,4,23.39,10.26,internet,53.91,656.49
5,1687,15,8,5,17,3,3,2,13.99,72.64,llamada,65.22,670.71
5,1785,15,1,1,7,4,1,2,6.54,56.0,internet,30.32,901.26
4,1278,9,1,2,14,3,1,5,39.27,48.56,llamada,58.08,238.18
5,901,8,3,5,23,1,5,1,49.9,22.1,internet,99.31,402.03
1,1586,8,9,3,16,2,1,5,9.19,57.19,TV,1.11,252.67
5,1907,14,7,5,50,1,1,1,59.16,21.28,TV,65.55,210.98
2,579,21,5,2,49,2,2,2,53.37,10.92,llamada,18.32,254.27
4,162,8,2,2,22,5,2,1,9.95,19.91,llamada,91.53,838.59
3,1281,28,2,3,4,3,2,5,18.09,84.87,llamada,40.31,77.79
3,410,24,4,5,26,5,5,2,42.53,53.71,llamada,67.7,495.64
1,399,8,8,5,36,4,2,2,59.96,66.2,internet,11.41,959.01
1,197,8,6,5,14,2,4,4,45.19,26.9,TV,39.59,241.51
1,3,25,5,5,7,5,3,3,29.1,78.59,internet,9.26,296.48
2,1027,30,8,5,2,4,2,4,5.78,19.35,TV,70.97,637.22
4,1553,28,10,5,30,2,1,3,59.6,15.76,llamada,48.17,133.78
2,148,5,9,4,5,4,5,5,44.29,66.79,TV,38.7,34.28
5,793,17,7,1,22,5,3,1,6.13,27.92,TV,1.56,281.76
3,1539,5,7,5,18,4,3,2,1.52,99.28,internet,86.11,768.25
4,996,21,4,5,5,3,4,3,52.11,99.62,llamada,94.72,823.88
4,1375,18,10,5,40,3,2,1,27.53,88.8,TV,54.4,243.02
5,1249,10,10,1,25,3,5,2,17.0,49.45,llamada,91.9,717.1
3,1357,17,3,4,33,5,2,4,28.12,35.74,internet,37.48,255.86
2,721,17,6,4,18,4,1,2,10.83,28.23,internet,55.41,598.62
2,146,23,4,1,33,1,1,5,48.83,73.18,internet,7.83,405.52
4,1015,29,2,2,3,1,5,2,53.77,56.37,llamada,70.52,895.53
5,1665,11,2,2,13,2,5,1,47.6,66.15,llamada,31.7,554.66
2,1353,12,2,1,8,3,1,5,12.18,84.62,internet,88.85,623.5
5,1701,12,9,3,45,2,4,3,56.49,24.25,internet,45.01,49.43
2,758,17,2,1,13,4,4,4,11.13,16.06,llamada,79.27,632.76
4,1751,14,4,4,44,5,5,1,16.43,89.46,TV,81.43,838.53
3,86,27,9,4,3,2,3,4,25.35,18.79,TV,80.06,269.64
3,1391,19,10,2,9,1,1,4,24.78,64.67,llamada,92.98,678.92
3,379,29,6,4,34,2,5,3,37.99,82.71,TV,68.91,236.17
3,521,21,9,3,28,4,4,1,42.23,11.6,TV,34.24,105.32
4,1180,18,9,3,32,3,4,4,52.22,48.62,TV,18.51,881.83
1,66,29,10,2,46,4,2,3,43.87,63.59,llamada,49.67,350.14
5,1586,29,3,5,3,4,2,3,33.34,48.43,llamada,53.08,437.21
2,1354,29,4,4,11,3,3,3,22.74,29.9,internet,25.05,555.95
5,1063,1,9,3,17,5,4,1,25.75,7.5,internet,92.04,501.54
2,1975,25,9,2,30,3,2,4,6.87,14.73,internet,3.56,35.89
3,654,21,5,2,31,4,3,3,22.13,52.42,internet,31.95,77.12
5,1824,25,2,5,29,5,5,1,6.3,98.81,llamada,57.11,481.79
1,1080,3,10,3,19,3,5,2,32.47,88.14,internet,24.65,86.18
4,1269,13,6,3,5,1,1,5,16.42,8.91,llamada,81.67,297.93
